dataset_idx,visual_cued,question,ans_orig,ans_blank,same_orig_blank,swap_k,swap_same_rate,mdi_orig,aei_t_orig,aei_o_orig,at_orig,ao_orig,context_len_orig,num_text_tokens_orig,num_image_tokens_orig,mdi_blank,aei_t_blank,aei_o_blank,at_blank,ao_blank,effrank_text_orig,effrank_img_orig,effrank_text_blank,effrank_img_blank,cka_tv_orig,cos_tv_orig,cka_text_orig_blank,cka_img_orig_blank,mi_nce_orig,nce_loss_orig
131,0,What is the capital of Alaska?,juneau,juneau,1,4,0.75,222.63383551643042,16.255530417259575,0.07301464478457459,0.9311678635091408,0.06883213649085919,611,35,576,294.9470511123862,16.534564743420784,0.05605943399352881,0.9471518265461987,0.0528481734538013,21.823977332523405,38.75276101985571,21.66238310994186,20.022138165167306,0.26568952202796936,0.6475293040275574,nan,nan,-0.03291772321978481,2.866131067276001
132,0,What is the capital of Arizona?,phoenix,phoenix,1,4,1.0,277.53139042932224,16.909010249204666,0.060926478345557866,0.9424694237261617,0.05753057627383825,610,34,576,372.5164762385546,17.160745955065167,0.046067079041292265,0.9565005942167469,0.04349940578325302,20.937500109268456,38.1042757383229,21.016886484649763,20.022138165167306,0.2477322220802307,0.6397613286972046,nan,nan,-0.01074193434039028,2.8439552783966064
133,0,What is the capital of Colorado?,denver,denver,1,4,1.0,223.88930587091963,16.679107675462898,0.07449711637892617,0.9296551819110468,0.07034481808895324,610,34,576,292.1838648031774,16.9579347525256,0.058038573635641716,0.9451963632555251,0.054803636744474804,21.047916299419274,36.58957608428998,20.974197656873763,20.022138165167306,0.2363893985748291,0.6475398540496826,nan,nan,-0.00837372259417446,2.8415870666503906
135,1,Which property do these three objects have in common?,shape,color,0,4,0.25,136.20814648501826,14.539832550548656,0.10674715812352616,0.899859343519298,0.10014065648070206,614,38,576,247.83702517316874,15.226623259530559,0.06143804885041454,0.942364305964432,0.057635694035568036,23.12661911655929,34.91068790321368,22.924636501222956,20.022138165167306,0.22411081194877625,0.7139363288879395,nan,nan,-0.0033211560658541472,2.8365345001220703
136,0,Is malachite a mineral?,yes,yes,1,4,1.0,333.8948711523324,16.63712561051792,0.04982743686089023,0.9530268352997172,0.04697316470028277,611,35,576,431.10196935801446,16.815228334487717,0.03900522273078109,0.9632291189968414,0.036770881003158604,21.066883654130187,25.809027030708716,20.612515844582727,20.022138165167306,0.2724558115005493,0.7077022790908813,nan,nan,0.015837684113589212,2.817375659942627
137,0,"Is the following statement about our solar system true or false?
75% of the planets are made mainly of rock.",true,true,1,4,1.0,226.2152157437439,11.323897197074675,0.050058070408059374,0.9541598592129694,0.045840140787030526,629,53,576,277.49798932226884,11.42064660159102,0.041155781450826275,0.9623120347922481,0.03768796520775188,26.524454319226862,25.210524425742545,27.326659349362192,20.022138165167306,0.3531510531902313,0.7679257988929749,nan,nan,-0.024626240294369772,2.857839584350586
141,1,Which property do these three objects have in common?,shape,color,0,4,0.0,145.09180061830546,14.629531971176727,0.10082948801264652,0.9054107734604488,0.09458922653955112,614,38,576,247.83702517316874,15.226623259530559,0.06143804885041454,0.942364305964432,0.057635694035568036,22.460066726546692,34.16781413743885,22.924636501222956,20.022138165167306,0.23144806921482086,0.7509035468101501,nan,nan,-0.017761692564877585,2.8509750366210938
143,1,Does this passage describe the weather or the climate?,weather,weather,1,4,0.0,231.4970876554494,15.523643549761232,0.06705761919936536,0.9369899043085899,0.0630100956914102,613,37,576,238.7503231204632,15.55341662898994,0.06514511237391017,0.9387869743436016,0.06121302565639846,21.508881612866094,43.08015615768494,22.221555242151513,20.022138165167306,0.32165974378585815,0.7069976925849915,nan,nan,0.004575267273989603,2.8286380767822266
146,0,Which solution has a higher concentration of yellow particles?,a,none,0,4,0.0,160.34282600485696,14.76234680658318,0.09206739817680408,0.9136305841207831,0.08636941587921686,614,38,576,347.17722009262474,15.481946815798628,0.044593786457729406,0.9581660895771138,0.041833910422886214,22.22088770019338,30.447414518384562,22.458015894557413,20.022138165167306,0.35475367307662964,0.7741698622703552,nan,nan,0.00523854776105015,2.827974796295166
147,1,Which of these states is farthest west?,california,california,1,4,0.75,206.1781887694558,15.05134372306193,0.07300162938133108,0.931516386769305,0.06848361323069495,614,38,576,307.730898354801,15.399368356149438,0.050041670948474615,0.9530553705760239,0.04694462942397618,22.68463649809114,39.91058012144948,22.547397733026607,20.022138165167306,0.27241426706314087,0.7227164506912231,nan,nan,-0.011536345045956686,2.844749689102173
151,0,Which solution has a higher concentration of yellow particles?,a,none,0,4,0.0,169.68128327264722,14.832852772105312,0.0874159629513857,0.917994145504889,0.08200585449511102,614,38,576,347.17722009262474,15.481946815798628,0.044593786457729406,0.9581660895771138,0.041833910422886214,22.381818363086754,29.08126927231317,22.458015894557413,20.022138165167306,0.35321906208992004,0.7882975339889526,nan,nan,0.0009842066355618684,2.8322291374206543
153,0,What is the capital of Oregon?,salem,salem,1,4,1.0,227.89257501130808,16.69974372351588,0.07327901632024315,0.9308053878680983,0.06919461213190173,610,34,576,297.1120858570374,16.973364086072642,0.05712781436376769,0.9460563588958522,0.05394364110414785,21.08280169402844,39.87015054635939,20.957317297420662,20.022138165167306,0.2734304666519165,0.644680917263031,nan,nan,-0.00046204046526820974,2.8336753845214844
158,0,What is the capital of Oregon?,salem,salem,1,4,1.0,243.57703539616276,16.7744839983028,0.06886726398907086,0.9349712392496642,0.06502876075033577,610,34,576,297.1120858570374,16.973364086072642,0.05712781436376769,0.9460563588958522,0.05394364110414785,21.085646902896187,39.42671853070947,20.957317297420662,20.022138165167306,0.2739972472190857,0.6436051726341248,nan,nan,-0.010311350386532858,2.843524694442749
159,1,Which of these states is farthest north?,illinois,alaska,0,4,0.0,183.09230486724564,14.922487821342699,0.08150253956419697,0.9235415915488967,0.07645840845110334,614,38,576,251.08635130559915,15.237988781199459,0.06068824012920234,0.9430677095856342,0.05693229041436571,22.57177365628372,41.05659641517644,22.573119078930773,20.022138165167306,0.2558630406856537,0.7291879057884216,nan,nan,-0.05807207540789516,2.8912854194641113
162,0,Which better describes the Kaeng Krachan National Park ecosystem?,tropical,forest,0,4,0.75,175.33256983473305,13.646847074371271,0.07783406749376154,0.9274556264135815,0.07254437358641852,618,42,576,254.10389610389606,13.960804688474168,0.05494132479875861,0.9487925516438754,0.05120744835612453,25.228959838610592,48.72595632069327,24.89966228226603,20.022138165167306,0.38606223464012146,0.6541034579277039,nan,nan,-0.028201565306576803,2.861414909362793
164,1,Which animal's feet are also adapted for swimming?,duck,duck,1,4,1.0,183.41110943633933,14.278930507836984,0.07785204806687622,0.9272032797296742,0.07279672027032581,616,40,576,256.1769610663746,14.58041802551844,0.05691541489455292,0.9467803912674311,0.053219608732568965,23.910292512038467,39.01525905596898,24.077481754414205,20.022138165167306,0.3072398900985718,0.7574543356895447,nan,nan,-0.01731537298479946,2.8505287170410156
170,1,What evidence of a wildfire does this picture show?,smoke,smoke,1,4,0.0,188.44667259608917,14.954976399604913,0.07935919585939812,0.925552285317568,0.07444771468243211,614,38,576,210.84548035333003,15.07419557751624,0.07149404176108137,0.9329306709212005,0.06706932907879946,23.220455619796507,35.96750357613742,23.01720345967626,20.022138165167306,0.3242940604686737,0.7474634051322937,nan,nan,0.05539132638653843,2.7778220176696777
173,0,Is granodiorite a mineral?,yes,yes,1,4,1.0,348.1519846978993,16.253059130720786,0.04668380432995089,0.956062301807105,0.043937698192894954,612,36,576,433.1520661213198,16.39441445221688,0.037849096736445056,0.9643773207186399,0.03562267928136005,21.55970993365021,22.88020008898018,21.6278123018393,20.022138165167306,0.32987430691719055,0.7297785878181458,nan,nan,0.026547208268252298,2.806666135787964
178,0,Select the organism in the same species as the black-headed gull.,black headed gull,gull,0,4,0.25,141.17227950764874,12.895142222655208,0.09134330243606037,0.9151391254787568,0.08486087452124319,620,44,576,214.47456885199844,13.280316853523972,0.0619202403558077,0.9424740992823464,0.05752590071765361,26.289755647033722,30.5299547449745,27.129714841130287,20.022138165167306,0.20319201052188873,0.6945343017578125,nan,nan,-0.07276485876360805,2.905978202819824
183,0,Identify the question that Cooper's experiment can best answer.,what is the weight of a penny,what is the color of the sky,0,4,0.0,88.23944819678913,13.239427199814806,0.1500397777906386,0.8597030649230393,0.14029693507696075,616,40,576,124.97956250433491,13.808948944770128,0.11048965661318558,0.8966849964136446,0.10331500358635534,24.27452328291105,40.07345403126785,23.920173793525016,20.022138165167306,0.2268102765083313,0.6528202891349792,nan,nan,0.016747489411440775,2.8164658546447754
184,0,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,b,higher,0,4,0.0,139.78370445875532,11.76566884219044,0.08417053252199384,0.9224284372277305,0.07757156277226952,625,49,576,181.31981715516702,11.978525121063097,0.06606296713178518,0.9391163694913468,0.060883630508653225,27.36429087474456,30.760015503464697,28.515060774841523,20.022138165167306,0.2505093216896057,0.7473511695861816,nan,nan,-0.009201750319394186,2.8424150943756104
185,1,Does this passage describe the weather or the climate?,weather,weather,1,4,0.0,259.96489244286806,15.63150098750444,0.06012927684433289,0.9435000596046725,0.056499940395327485,613,37,576,238.7503231204632,15.55341662898994,0.06514511237391017,0.9387869743436016,0.06121302565639846,22.411283120330847,42.21553641665873,22.221555242151513,20.022138165167306,0.32853204011917114,0.6707217693328857,nan,nan,0.078900590378848,2.754312753677368
190,0,Select the organism in the same species as the marbled salamander.,salamander,salamander,1,4,0.25,160.66358419934846,13.287501535472519,0.08270387842826678,0.9230413021410635,0.07695869785893646,619,43,576,197.35929488117557,13.480395240431626,0.06830382753722235,0.9364410263950887,0.06355897360491126,26.314983771945265,36.30062729489723,27.024358462422946,20.022138165167306,0.264633446931839,0.677671492099762,nan,nan,-0.043681606810483053,2.876894950866699
191,1,Which animal's skin is better adapted as a warning sign to ward off predators?,cheetah,chameleon,0,4,0.0,182.95522427871512,12.423150129072631,0.0679026804402542,0.9372199936860571,0.06278000631394288,623,47,576,187.14645774574862,12.440641521078243,0.06647543143979627,0.9385395690059026,0.06146043099409735,27.466925155496014,35.86900534998762,27.95603684148288,20.022138165167306,0.22742192447185516,0.7613515853881836,nan,nan,-0.020081266920956686,2.853294610977173
192,1,"During this time, thermal energy was transferred from () to ().",air to water,air to water,1,4,0.0,129.4002346002032,13.574967554668847,0.10490682336558553,0.9020642945566009,0.09793570544339913,617,41,576,189.0590679345402,14.007870373673253,0.07409256020728579,0.9308309324483037,0.0691690675516963,22.612424626317654,18.26914106761756,23.409266817765527,20.022138165167306,0.2338249683380127,0.7759276628494263,nan,nan,-0.012752041380795553,2.8459653854370117
193,1,Which property matches this object?,tent,color,0,4,0.0,117.25828331893874,15.676304189023949,0.13369037773122525,0.8737612170931381,0.12623878290686188,610,34,576,277.6905038639107,16.909567662149414,0.06089357549812498,0.9425004926443935,0.057499507355606536,21.009551929832785,25.790389108409556,21.51533375159075,20.022138165167306,0.23043379187583923,0.564734160900116,nan,nan,0.01748062654217808,2.815732717514038
194,1,What is the name of the colony shown?,new england,new england,1,4,0.0,135.23201588173,14.857239716263742,0.10986480989278051,0.8967665081594755,0.10323349184052459,613,37,576,201.34347673983862,15.378523789912661,0.0763795482174159,0.9282306365852666,0.07176936341473338,22.01788962192164,28.87279436432773,21.663911919408626,20.022138165167306,0.3463957607746124,0.7248719930648804,nan,nan,-0.056209072630795553,2.8894224166870117
195,1,Will these magnets attract or repel each other?,attract,repel,0,4,0.75,245.2307164840631,15.217301880489236,0.06205300093994616,0.9417874127990081,0.05821258720099184,614,38,576,245.7438019204919,15.219151636555935,0.06193096842165707,0.9419018928161653,0.058098107183834645,23.46229800385756,17.909450443531714,23.420230869462447,20.022138165167306,0.3378799259662628,0.7308092713356018,nan,nan,0.028658166367617532,2.8045551776885986
197,0,Identify the question that Jen's experiment can best answer.,how does the plant grow,what is the color of the sky,0,4,0.0,99.02295457114289,13.44484021035703,0.135774985391873,0.8730415721011058,0.12695842789889422,616,40,576,108.90341051883755,13.601509600854708,0.12489516660731198,0.8832149091464095,0.11678509085359041,23.41331912266616,40.469443923154046,23.779530546377686,20.022138165167306,0.35051262378692627,0.6531875729560852,nan,nan,-0.018941626112851218,2.8521549701690674
198,0,What location was involved in the triangular trade?,west africa,africa,0,4,0.0,127.674010262063,14.766995893852053,0.11566172209630912,0.8913194911460456,0.10868050885395442,613,37,576,335.47049557505227,15.832841751143603,0.04719592918001172,0.9556527647509189,0.04434723524908116,23.55966461382746,38.68382273418326,23.405555611228035,20.022138165167306,0.2994005084037781,0.681475818157196,nan,nan,-0.058112129729184225,2.8913254737854004
201,1,What is the name of the colony shown?,new england,new england,1,4,0.0,136.66784778455045,14.873370938341761,0.10882860291901891,0.8977401708297637,0.10225982917023638,613,37,576,201.34347673983862,15.378523789912661,0.0763795482174159,0.9282306365852666,0.07176936341473338,22.01495536151642,28.815474775065525,21.663911919408626,20.022138165167306,0.3465450406074524,0.7242769002914429,nan,nan,-0.05255053953448208,2.8857638835906982
205,0,Is gypsum a mineral?,yes,yes,1,4,1.0,375.9011810195832,17.167470094778682,0.04567016801653602,0.9568753823319266,0.04312461766807336,610,34,576,439.8825442896878,17.27583309443352,0.039273740953576906,0.9629152872307208,0.03708471276927918,20.786572834167952,27.563713705939147,20.218831985960907,20.022138165167306,0.27058935165405273,0.6444023251533508,nan,nan,0.012998834092226907,2.8202145099639893
206,0,Which of the following fossils is younger? Select the more likely answer.,bone,dinosaur,0,4,0.0,139.77145267643292,13.13638986305746,0.09398478452869657,0.9125440454143308,0.0874559545856692,619,43,576,184.2180873769906,13.41955122444618,0.07284600234169146,0.9322143823120932,0.06778561768790675,25.374158387996957,35.87651464906669,25.069674917247035,20.022138165167306,0.23701788485050201,0.7585142254829407,nan,nan,-0.03859661535540493,2.871809959411621
207,1,What is the probability that a cow produced by this cross will be homozygous dominant for the coat pattern gene?,0 5,0 5,1,4,0.0,153.61087897608994,11.264627653331646,0.07333222574089315,0.932739869384149,0.06726013061585105,628,52,576,173.55018188097122,11.35235369173176,0.06541251394088272,0.9400038088695089,0.05999619113049116,30.734680470851064,24.48425439973705,31.043798291925825,20.022138165167306,0.2816222012042999,0.8075326085090637,nan,nan,-0.0006089063099947722,2.833822250366211
208,0,What is the capital of Wisconsin?,madison,madison,1,4,1.0,225.1819581297332,16.685845635804814,0.07409938955318819,0.9300307403563338,0.06996925964366622,610,34,576,296.23478719367245,16.970652956835934,0.057287846297878774,0.945905246774462,0.05409475322553799,21.20783905607266,36.37622720415745,21.16969800592159,20.022138165167306,0.2470099925994873,0.6621874570846558,nan,nan,-0.017959818404110983,2.851173162460327
209,0,What is the capital of Georgia?,atlanta,tbilisi,0,4,0.5,303.2705926860504,16.991977640455545,0.05602909761199911,0.9470938356975221,0.052906164302477854,610,34,576,274.93443777207705,16.899826587807343,0.0614685694697055,0.9419575475171306,0.058042452482869454,21.0355048980254,38.710864624735045,20.960160563534217,20.022138165167306,0.2258358746767044,0.626505434513092,nan,nan,-0.005481943648251608,2.8386952877044678
211,0,Select the organism in the same species as the axolotl.,axolotl,frog,0,4,0.5,190.0111353671658,13.723756808780758,0.07222606602640322,0.9326825015676242,0.06731749843237582,618,42,576,225.94075242088536,13.872259108304124,0.06139777335282437,0.94277489085562,0.05722510914438,25.408568026970148,37.707804044849176,26.1992394314563,20.022138165167306,0.22865307331085205,0.6750603914260864,nan,nan,-0.015273079436215475,2.8484864234924316
212,0,Identify the question that Tamir's experiment can best answer.,what is the concentration of the solution in the beaker,what is the color of the sky,0,4,0.25,81.17898173522082,12.828660968591684,0.1580293407773279,0.8524717985611979,0.14752820143880205,617,41,576,113.92574191459751,13.396756243341956,0.11759200351211763,0.8902220518266131,0.10977794817338696,23.718277118101344,40.7168362521852,23.968338547723373,20.022138165167306,0.3198763430118561,0.6486391425132751,nan,nan,0.05201865716656773,2.7811946868896484
213,0,Identify the question that Maria and Desmond's experiment can best answer.,what is the effect of temperature on the rate of a chemical reaction,what is the effect of light on the growth of plants,0,4,0.0,119.59837235975486,12.94542535531687,0.10824081548849768,0.8992783364759699,0.10072166352403016,619,43,576,134.9594327826174,13.095554403876639,0.09703326498837603,0.9097073333872301,0.09029266661276994,24.57924504644291,34.80296708983815,24.762810635582774,20.022138165167306,0.33258262276649475,0.6489338278770447,nan,nan,-0.0018102975300875457,2.8350236415863037
214,1,Which air temperature was measured within the outlined area shown?,14 5,70,0,4,0.0,99.00430276234783,13.44451864172452,0.13579731654690852,0.8730206910210726,0.12697930897892745,616,40,576,169.25512641450274,14.19251941217532,0.08385281859893623,0.9215921696217739,0.07840783037822609,22.635840036761063,45.77555694467715,23.19288517545343,20.022138165167306,0.40149497985839844,0.7470982074737549,nan,nan,0.007040992219057962,2.826172351837158
216,1,Will these magnets attract or repel each other?,attract,repel,0,4,1.0,246.19883073947443,15.220786012573896,0.0618231450038055,0.9420030431234658,0.057996956876534146,614,38,576,245.7438019204919,15.219151636555935,0.06193096842165707,0.9419018928161653,0.058098107183834645,23.282788030425166,20.859045182156326,23.420230869462447,20.022138165167306,0.2958998680114746,0.7367309927940369,nan,nan,0.01814772172650425,2.815065622329712
219,0,"Is the air inside a balloon a solid, a liquid, or a gas?",gas,gas,1,4,1.0,239.7047025604211,13.100448672009456,0.05465244749926127,0.9493078747832939,0.05069212521670611,621,45,576,282.2738668731429,13.20137023358988,0.04676795050079052,0.9566210314195566,0.043378968580443385,24.421855273708555,28.877558354251995,24.91629014968209,20.022138165167306,0.3523026406764984,0.8136237859725952,nan,nan,0.023232474763003275,2.809980869293213
222,0,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,yes,pair,0,4,0.25,242.290503444722,12.164902789999703,0.050207922378497576,0.9537283787359766,0.046271621264023365,625,49,576,187.47747121740704,12.00252667837051,0.06402116798584218,0.9409980915842479,0.05900190841575215,26.15526434680943,24.344397725501803,26.819200069903726,20.022138165167306,0.18254896998405457,0.7860824465751648,nan,nan,0.001966491181460306,2.831246852874756
224,0,What is the capital of Pennsylvania?,harrisburg,harrisburg,1,4,1.0,227.84834462643386,16.699519412246538,0.07329225691600282,0.9307928852727579,0.069207114727242,610,34,576,294.21954922933463,16.96436734406846,0.05765887205151445,0.9455549011447995,0.05444509885520053,21.195879122487725,38.273901390218526,21.115328312817432,20.022138165167306,0.24209314584732056,0.6493744850158691,nan,nan,-0.0030004830769625457,2.8362138271331787
226,1,Which of these states is farthest east?,new york,new york,1,4,0.25,126.87964425382648,14.433564187816485,0.11375791816488477,0.8932824741645381,0.10671752583546193,614,38,576,208.1916538458528,15.061319126350792,0.07234352985880185,0.9321337570054237,0.06786624299457633,22.671157266432434,42.54624136179562,22.545177670576837,20.022138165167306,0.2840321958065033,0.7257627248764038,nan,nan,-0.01458857969561489,2.847801923751831
227,1,What evidence of erosion does this picture show?,canyon,none,0,4,0.0,138.0810495667016,14.559608682972678,0.10544248272055243,0.9010832735390257,0.09891672646097426,614,38,576,340.1938495356992,15.468663090909383,0.04547014330806159,0.9573439697956947,0.042656030204305334,22.703487327014646,42.991494859721826,23.004991016026693,20.022138165167306,0.373263418674469,0.7038769125938416,nan,nan,0.003954902131167337,2.829258441925049
230,0,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,yes,pair,0,4,0.0,225.48288037250558,12.12308888463632,0.05376500807781307,0.9504501685554875,0.049549831444512527,625,49,576,187.47747121740704,12.00252667837051,0.06402116798584218,0.9409980915842479,0.05900190841575215,25.9951817955262,24.868420068154837,26.819200069903726,20.022138165167306,0.18105532228946686,0.7906376123428345,nan,nan,0.01809121652325718,2.815122127532959
231,1,Which is this organism's common name?,starfish,human,0,4,0.0,172.281776534416,14.851236088067663,0.08620317474553611,0.9191318751572821,0.08086812484271791,614,38,576,287.209108435339,15.347886815936267,0.05343802255976023,0.9498692166214627,0.05013078337853728,23.176042557871366,30.667748795079696,23.479085550093853,20.022138165167306,0.37029582262039185,0.661220371723175,nan,nan,-0.04605840162554653,2.8792717456817627
233,0,Which month has the lowest average precipitation in London?,november,december,0,4,0.0,208.62299627572332,14.726672523741072,0.07058988120503165,0.9338865502860192,0.06611344971398087,615,39,576,359.2312898214572,15.146505945435905,0.042163659944443925,0.9605101331252037,0.03948986687479626,23.3009970376238,30.46554621060907,23.77707578743267,20.022138165167306,0.45654940605163574,0.7448512315750122,nan,nan,0.020272746522036478,2.8129405975341797
234,0,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,b,higher,0,4,0.0,126.43249175345535,11.670073190440354,0.09230280150767824,0.9149337381305237,0.08506626186947626,625,49,576,181.31981715516702,11.978525121063097,0.06606296713178518,0.9391163694913468,0.060883630508653225,27.356906527415035,30.665467610464834,28.515060774841523,20.022138165167306,0.22983674705028534,0.7506105303764343,nan,nan,-0.03163145498553188,2.864844799041748
235,1,Which of these states is farthest east?,michigan,new york,0,4,0.0,168.1678656522862,14.821914091949866,0.08813761198941854,0.9173171587851708,0.08268284121482912,614,38,576,208.1916538458528,15.061319126350792,0.07234352985880185,0.9321337570054237,0.06786624299457633,22.595691076145144,41.78823144996578,22.545177670576837,20.022138165167306,0.2638765275478363,0.7223090529441833,nan,nan,-0.027505859892758444,2.8607192039489746
236,0,Select the organism in the same species as the European nightjar.,european nightjar,european nightjar,1,4,0.25,166.0036009003188,13.874583223362158,0.08358001361484632,0.9219739257015374,0.0780260742984627,617,41,576,200.3490477130484,14.062683681431114,0.07019091850924349,0.9344733078422621,0.06552669215773785,25.822063120440934,35.64943612529521,26.260675842842552,20.022138165167306,0.24411305785179138,0.621269702911377,nan,nan,-0.0018513055256930144,2.835064649581909
238,1,Which animal's skin is better adapted to hurt an attacking predator?,lizard,snake,0,4,0.0,156.8192785626496,13.005260181536634,0.08293151391039594,0.922953948367116,0.07704605163288397,620,44,576,240.41537331972648,13.36326317948131,0.05558406267851105,0.9483606127373833,0.05163938726261672,26.42619227511526,31.64542721734556,26.64816592391391,20.022138165167306,0.29806894063949585,0.7561121582984924,nan,nan,-0.01811955885210903,2.851332902908325
240,1,Which animal's neck is also adapted for reaching high branches?,giraffe,giraffe,1,4,1.0,154.75820330128514,13.796361844116062,0.08914785484590525,0.916776070678701,0.0832239293212989,617,41,576,208.57095097216418,14.09910270185198,0.06759859240289719,0.9368933724083164,0.0631066275916836,24.473795832036572,40.933034540567405,24.574651119240485,20.022138165167306,0.28385379910469055,0.7696654200553894,nan,nan,-0.025801643889340475,2.8590149879455566
242,0,Which ocean is highlighted?,pacific,pacific,1,4,0.75,246.91160465720432,16.78922864809782,0.06799692007755921,0.9357930721890588,0.06420692781094116,610,34,576,325.97797511217294,17.054831583534455,0.0523189690274801,0.9505971702297893,0.04940282977021072,21.086526682995157,34.674623564885735,20.572315933524298,20.022138165167306,0.4088897705078125,0.7188981175422668,nan,nan,-0.012442812483700827,2.845656156539917
244,0,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,n,pair,0,4,0.0,133.70133780498477,11.724294974523698,0.08769018445892157,0.9191847260026579,0.08081527399734212,625,49,576,187.47747121740704,12.00252667837051,0.06402116798584218,0.9409980915842479,0.05900190841575215,25.79058587421378,26.917492288108555,26.819200069903726,20.022138165167306,0.13677576184272766,0.7977290153503418,nan,nan,7.320924481479807e-05,2.8331401348114014
247,0,What is the capital of Oregon?,salem,salem,1,4,1.0,243.93021965756785,16.776063540656722,0.06877402711401301,0.9350592793152926,0.06494072068470737,610,34,576,297.1120858570374,16.973364086072642,0.05712781436376769,0.9460563588958522,0.05394364110414785,21.09200225388299,39.28534187574818,20.957317297420662,20.022138165167306,0.2736716568470001,0.6455370187759399,nan,nan,-0.008229479353818014,2.841442823410034
248,1,Which property matches this object?,shape,color,0,4,0.0,164.70513477845833,16.267899239753216,0.09876983654234489,0.9067353674616546,0.09326463253834534,610,34,576,277.6905038639107,16.909567662149414,0.06089357549812498,0.9425004926443935,0.057499507355606536,21.056840575843108,34.8652303804075,21.51533375159075,20.022138165167306,0.35837799310684204,0.5524839758872986,nan,nan,0.019832864243594095,2.813380479812622
249,1,Which of these states is farthest west?,california,california,1,4,1.0,201.34236250199075,15.026627408508892,0.07463221957753832,0.9299867125787262,0.07001328742127373,614,38,576,307.730898354801,15.399368356149438,0.050041670948474615,0.9530553705760239,0.04694462942397618,22.846730495020523,42.5813331357751,22.547397733026607,20.022138165167306,0.22789940237998962,0.7256817817687988,nan,nan,-0.009511217635068014,2.842724561691284
250,0,Which country is highlighted?,cuba,none,0,4,0.0,216.23323849711647,16.63766880779299,0.07694316065110804,0.9273454745327242,0.07265452546727579,610,34,576,363.25940794324157,17.141744146866785,0.047188713553002165,0.9554414770384766,0.04455852296152336,20.688405871969728,25.836411656352325,20.271246106684465,20.022138165167306,0.41505011916160583,0.7307262420654297,nan,nan,-0.06028674558916958,2.8935000896453857
251,1,Which animal's limbs are also adapted for climbing trees?,monkey,monkey,1,4,1.0,171.16573209984008,13.622789073636167,0.07958829671402955,0.925820616654885,0.07417938334511492,618,42,576,239.1320459537106,13.916188636759914,0.05819457856958957,0.9457603927895087,0.05423960721049125,25.012784006881738,42.79405344196485,25.15376966136689,20.022138165167306,0.36964309215545654,0.7697076797485352,nan,nan,0.01905705018719761,2.8141562938690186
254,0,What is the capital of Montana?,helena,helena,1,4,1.0,214.37588980748262,16.212543284191106,0.0756267101619989,0.9287054254446623,0.07129457455533775,611,35,576,278.5865579029747,16.48340678639335,0.05916799041012646,0.9442213380094389,0.05577866199056111,22.094086041118477,36.351154202928115,21.951510544405384,20.022138165167306,0.29828864336013794,0.6566530466079712,nan,nan,-0.03687714056292446,2.8700904846191406
260,0,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,yes,pair,0,4,0.0,198.36754434896957,12.041530569073675,0.060703128672552044,0.9440559966153761,0.055944003384623964,625,49,576,187.47747121740704,12.00252667837051,0.06402116798584218,0.9409980915842479,0.05900190841575215,26.22768841275605,27.04037433264429,26.819200069903726,20.022138165167306,0.18903833627700806,0.7789056301116943,nan,nan,0.014399304825869486,2.8188140392303467
262,1,Does this passage describe the weather or the climate?,weather,weather,1,4,0.75,266.1912290046066,15.652186288700264,0.05880053353835108,0.9447486014386782,0.05525139856132173,613,37,576,238.7503231204632,15.55341662898994,0.06514511237391017,0.9387869743436016,0.06121302565639846,22.50281265710567,49.51081656209516,22.221555242151513,20.022138165167306,0.2999906539916992,0.7076316475868225,nan,nan,0.024064317185488626,2.8091490268707275
264,1,Look at the models of molecules below. Select the elementary substance.,chlorine,hydrogen,0,4,0.0,108.76403693079232,13.066680538044707,0.12013787743424025,0.8880268326826499,0.11197316731735013,618,42,576,199.20697960258576,13.766536704495488,0.06910669863053731,0.9355898731210526,0.0644101268789474,21.488655579030123,26.720986460896892,22.77741819629229,20.022138165167306,0.23090477287769318,0.786465048789978,nan,nan,-0.0035488458088961394,2.8367621898651123
266,0,What is the capital of Alabama?,montgomery,montgomery,1,4,1.0,214.02017064388144,16.625178618672525,0.07768042875891341,0.9266493000571572,0.07335069994284284,610,34,576,273.93418433763736,16.8962456251785,0.06167994573599127,0.9417579528788017,0.05824204712119831,21.125358993418125,37.998412918039044,20.99456013307982,20.022138165167306,0.22764770686626434,0.6270992755889893,nan,nan,-0.017993673842343405,2.8512070178985596
267,0,Which of the following could Shawn's test show?,yes,blood,0,4,0.0,293.3399806489872,14.67939164897478,0.05004224659897367,0.9532072499334272,0.046792750066572776,616,40,576,281.9986557424813,14.651818469134117,0.05195705075457534,0.9514167837100075,0.04858321628999252,24.608516324320888,45.771246219080844,24.203666394573844,20.022138165167306,0.30080729722976685,0.6778766512870789,nan,nan,0.0555696634837064,2.7776436805725098
