dataset_idx,visual_cued_base,question_base,ans_orig_base,ans_blank_base,same_orig_blank_base,swap_k_base,swap_same_rate_base,mdi_orig_base,aei_t_orig_base,aei_o_orig_base,at_orig_base,ao_orig_base,mdi_blank_base,aei_t_blank_base,aei_o_blank_base,at_blank_base,ao_blank_base,effrank_text_orig_base,effrank_image_orig_base,cka_ti_orig_base,effrank_text_blank_base,effrank_image_blank_base,cka_ti_blank_base,visual_cued_reg,question_reg,ans_orig_reg,ans_blank_reg,same_orig_blank_reg,swap_k_reg,swap_same_rate_reg,mdi_orig_reg,aei_t_orig_reg,aei_o_orig_reg,at_orig_reg,ao_orig_reg,mdi_blank_reg,aei_t_blank_reg,aei_o_blank_reg,at_blank_reg,ao_blank_reg,effrank_text_orig_reg,effrank_image_orig_reg,cka_ti_orig_reg,effrank_text_blank_reg,effrank_image_blank_reg,cka_ti_blank_reg,dominant_base,dominant_reg,dominance_transition
37,1,What is the direction of this push?,a,a,1,4,1.0,206.8956661316212,10.129967496263257,0.0489617191392441,0.9556573109682316,0.0443426890317682,249.0540551471308,10.20657875654756,0.0409813795262957,0.9628847883535434,0.0371152116464565,26.796318616241404,24.55324560700633,0.2726614773273468,27.410220285345314,9.835158182178022,0.1911054849624633,1,What is the direction of this push?,a,b,0,4,0.0,188.2943309799548,10.085786179441858,0.0535639396414731,0.951489262211496,0.0485107377885039,207.6730741398592,10.131649283267851,0.0487865329929319,0.9558159701196088,0.0441840298803912,28.562635671789156,22.460982432633468,0.278626412153244,28.4665266981462,9.574276139168502,0.1899064183235168,1,0,fixed
38,0,Which statement describes the Gobi Desert ecosystem?,b,a,0,4,0.5,208.9228910485564,8.098369378712473,0.0387624799660191,0.9658605681033224,0.0341394318966774,214.6168463432051,8.10571109596153,0.0377682890885427,0.9667361857568798,0.0332638142431202,30.97165920028389,9.213512688081943,0.1909632682800293,30.17863713728905,9.835158182178022,0.182590365409851,0,Which statement describes the Gobi Desert ecosystem?,b,b,1,4,0.75,186.5640849464497,8.065370348904278,0.043231098585879,0.961924903997758,0.038075096002242,177.01169976784735,8.048832320229748,0.0454706233022216,0.9599524785595112,0.0400475214404888,31.299782386674643,9.196324401039975,0.2047685086727142,30.277768854868032,9.574276139168502,0.1938354671001434,0,0,none
39,0,What is the capital of Wisconsin?,d,d,1,4,1.0,203.4904631110828,9.092115620737667,0.0446807947740253,0.9600370531213688,0.0399629468786313,230.8353734817973,9.13536276614331,0.0395752289969703,0.9646035218909084,0.0353964781090915,30.56160527580102,8.803836459064895,0.1344900280237198,30.133679398716808,9.835158182178022,0.1610301733016967,0,What is the capital of Wisconsin?,d,d,1,4,1.0,187.40523472573457,9.06103563163686,0.0483499601539817,0.9567553151417804,0.0432446848582196,201.4983786062308,9.088524854719669,0.0451047046511501,0.9596579039144992,0.0403420960855007,32.09956589128974,7.399783751803189,0.1180333122611045,31.39887607680462,9.574276139168502,0.1764984726905822,0,0,none
40,0,Which of the following could Kenneth's test show?,c,c,1,4,1.0,118.90394306325275,5.2356701807164185,0.0440327717133083,0.9640752457409836,0.0359247542590164,130.65885827848376,5.252646856381512,0.0402012303305614,0.9672012625065108,0.0327987374934892,31.318951825088327,15.563098180365714,0.3031355440616607,32.00240365429179,9.835158182178022,0.263623982667923,0,Which of the following could Kenneth's test show?,c,c,1,4,1.0,100.68724685984198,5.201859990450627,0.0516635438219071,0.9578495733124384,0.0421504266875616,110.43926948992348,5.22129350084797,0.0472775084891734,0.961427981742544,0.0385720182574559,31.80864965554685,14.905336214797588,0.2767339646816253,32.31362284235946,9.574276139168502,0.2804308235645294,0,0,none
41,0,What is the expected ratio of offspring with fuzzy leaves to offspring with smooth leaves? Choose the most likely ratio.,d,d,1,4,0.75,143.3637685707403,6.446529183497717,0.0449662369214073,0.9617421677005455,0.0382578322994543,169.70286297883814,6.485036606958451,0.0382140671826328,0.9674869974930628,0.0325130025069372,26.56993064410378,8.812707093343697,0.1831447184085846,27.51130826600141,9.835158182178022,0.2603314518928528,0,What is the expected ratio of offspring with fuzzy leaves to offspring with smooth leaves? Choose the most likely ratio.,d,d,1,4,1.0,118.2345362570065,6.394533879606975,0.0540834690272491,0.9539851135011884,0.0460148864988116,144.04856293400368,6.447701855491564,0.0447606121447084,0.9619171158118875,0.0380828841881123,26.857291741622536,6.508830323041278,0.1845600605010986,27.83581523175064,9.574276139168502,0.2671035826206207,0,0,none
42,0,Which of the following could Emilio's test show?,c,a,0,4,1.0,116.49890808057422,6.194048214860124,0.0531682941661232,0.9550294604409882,0.0449705395590117,159.8659231710806,6.270543900603944,0.0392237681190726,0.9668239494323262,0.0331760505676737,31.776260694419303,17.627036354217502,0.269673228263855,31.65188627469585,9.835158182178022,0.2657929956912994,0,Which of the following could Emilio's test show?,c,c,1,4,0.75,99.70577181779028,6.147485624554428,0.0616562663572656,0.9478502064290968,0.0521497935709031,133.8381272458664,6.230346825851794,0.0465513598707667,0.9606261625762678,0.0393738374237322,32.09397193862979,17.030636452794482,0.2717119455337524,31.58855243575754,9.574276139168502,0.289970189332962,0,0,none
43,0,Identify the question that Tim's experiment can best answer.,b,b,1,4,1.0,121.5965061038644,6.560442128372969,0.0539525545476546,0.9538921789028946,0.0461078210971054,172.2004460644621,6.6505540995103845,0.0386210039027471,0.9669945129851896,0.0330054870148105,28.97380470143025,6.929525727383606,0.2124109417200088,29.60432245750754,9.835158182178022,0.2382958829402923,0,Identify the question that Tim's experiment can best answer.,b,b,1,4,1.0,105.08755673603872,6.513263923002442,0.0619794019891679,0.9470324398430848,0.052967560156915,145.19013323927737,6.609967935276456,0.0455262887897695,0.961093260618832,0.038906739381168,29.600299545185305,6.789063478314926,0.2217035591602325,29.769335998396247,9.574276139168502,0.2593235969543457,0,0,none
44,0,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,a,b,0,4,0.0,137.5904119884766,6.285451667992155,0.0456823377236385,0.9613043727517414,0.0386956272482585,158.94424299408826,6.318298465058809,0.0397516660310484,0.966328000538406,0.0336719994615939,27.36637868409867,5.639761115115438,0.1042617559432983,27.942609611311195,9.835158182178022,0.1769849509000778,0,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,b,b,1,4,1.0,103.81307032079022,6.207300034495689,0.0597930493271672,0.9493517699816936,0.0506482300183063,133.57295402345167,6.278144887917772,0.0470016174592912,0.9601868652109532,0.0398131347890466,27.788887788022432,4.463005552019412,0.1007841527462005,27.77476605203997,9.574276139168502,0.17550590634346,0,0,none
45,1,Which of these states is farthest west?,c,c,1,4,1.0,168.6465849366109,9.017659522337883,0.0534707508351108,0.9521752290667332,0.0478247709332668,225.3583089747732,9.1275106505971,0.0405022148600646,0.9637744165226751,0.0362255834773249,28.750837487528152,9.555134439043687,0.1679434925317764,28.639342637748516,9.835158182178022,0.1643902510404586,1,Which of these states is farthest west?,a,a,1,4,0.0,162.7434222468332,9.002043324388175,0.0553143297597291,0.9505263137552732,0.0494736862447267,199.7338694568953,9.085286910930558,0.0454869619040313,0.9593160092286924,0.0406839907713075,30.42303327495919,8.255614282012244,0.1665387451648712,29.910249885522287,9.574276139168502,0.1788339018821716,1,0,fixed
46,0,What is the capital of Colorado?,c,c,1,4,1.0,174.89805507080752,9.033100931899057,0.0516478066508058,0.953805688461391,0.0461943115386089,230.4048695701183,9.134758619207958,0.0396465518990604,0.96453972997848,0.0354602700215199,30.23967045346861,8.862640200944382,0.1437739729881286,30.072802646974868,9.835158182178022,0.1834737658500671,0,What is the capital of Colorado?,c,c,1,4,1.0,155.9419132046107,8.982660294385564,0.0576026041350374,0.9484796584133828,0.0515203415866173,200.4600587222841,9.08662611937014,0.0453288609076917,0.9594574163310086,0.0405425836689914,32.3154641909833,7.6323121456814205,0.1380045413970947,31.49505445490467,9.574276139168502,0.2022321373224258,0,0,none
47,1,Which trait did Ichthyornis have? Select the trait you can observe in the drawing.,b,a,0,4,0.75,209.38739952189133,9.102360041721484,0.0434713839634358,0.9611187621693492,0.0388812378306507,232.5799532546472,9.137788927765722,0.0392888071387689,0.9648597004473124,0.0351402995526877,32.37000485066245,18.52105363246705,0.2556666731834411,31.41090850490092,9.835158182178022,0.1867463439702987,1,Which trait did Ichthyornis have? Select the trait you can observe in the drawing.,b,b,1,4,1.0,175.2550100882969,9.033950913009251,0.0515474616586297,0.9538954380196106,0.0461045619803893,195.8667092047217,9.077994938366782,0.0463478197761436,0.958546049392766,0.041453950607234,33.60844658890138,17.70089609071871,0.2691507637500763,32.50005244521937,9.574276139168502,0.2037730664014816,0,1,new
48,0,Is perfume a mineral?,no,no,1,4,1.0,243.4844312923125,11.177019187494531,0.0459044511723876,0.9580302160709598,0.0419697839290401,288.4064231775175,11.25056622610453,0.0390094163027002,0.9643342479518168,0.0356657520481831,28.634925164528333,8.30233545794367,0.1511142551898956,27.200900364403783,9.835158182178022,0.1734368801116943,0,Is perfume a mineral?,no,no,1,4,1.0,220.09101187012575,11.127380410913306,0.0505580864768775,0.9537754637925692,0.0462245362074309,250.21705647010452,11.189655517990277,0.0447197951884115,0.9591133301134523,0.0408866698865476,29.83588604790486,7.33785905491245,0.1504958570003509,28.318948297390985,9.574276139168502,0.1832748502492904,0,0,none
49,1,What is the probability that a rabbit produced by this cross will have black fur?,b,b,1,4,1.0,131.9364473235595,6.994126108139962,0.0530113266653879,0.9542211032095,0.0457788967904999,180.99584567413183,7.082003072151405,0.039127986864969,0.9662103141915708,0.033789685808429,25.9458946141336,10.433588941568592,0.1534455567598343,26.5460086769327,9.835158182178022,0.2939344346523285,1,What is the probability that a rabbit produced by this cross will have black fur?,b,b,1,4,1.0,108.40302692985313,6.925300887304342,0.063884755651571,0.944831155539273,0.055168844460727,153.4663889937572,7.039335280055139,0.0458689054079554,0.9603890711919304,0.0396109288080694,26.304502037714155,8.423314356340992,0.1536781936883926,27.31109900833927,9.574276139168502,0.2612774968147278,1,1,keep
50,1,Which of these states is farthest west?,d,d,1,4,1.0,201.47711342695763,9.44607320309804,0.0468841003448392,0.9578701375996452,0.0421298624003547,234.23474312007133,9.50205784012251,0.0405663895695082,0.9635472068766976,0.0364527931233022,28.152884612118022,9.987324491566843,0.1388966143131256,28.39316624129584,9.835158182178022,0.1678682714700698,1,Which of these states is farthest west?,c,d,0,4,0.25,170.9290252461774,9.375481793353526,0.0548501448472584,0.9507118823213404,0.0492881176786596,201.72444257433787,9.446561158980147,0.0468290358789762,0.9579196183053194,0.0420803816946806,30.321098086842483,8.830542556159891,0.1282179355621338,30.0356639294878,9.574276139168502,0.1931323558092117,1,0,fixed
51,1,"During this time, thermal energy was transferred from () to ().",a,a,1,4,1.0,157.4507390811648,8.00898504751942,0.0508666081484116,0.9552000515390136,0.0447999484609864,203.3548458439018,8.090806340014225,0.0397866414564069,0.9649585543136232,0.0350414456863767,28.324816187648985,8.063048554132552,0.1567638367414474,28.434232366974545,9.835158182178022,0.1787236183881759,1,"During this time, thermal energy was transferred from () to ().",b,b,1,4,1.0,130.50894005543378,7.935593966857882,0.0608049836546617,0.9464469868729584,0.0535530131270415,173.82123326367164,8.042920233905916,0.0462712183252405,0.9592473673465772,0.0407526326534228,29.11245906894804,6.436383720888188,0.1382434666156768,28.73937180467938,9.574276139168502,0.1708781719207763,1,1,keep
52,0,Which ocean is highlighted?,b,a,0,4,0.0,198.96100672905968,8.971411703618198,0.0450913063374033,0.9597324148056676,0.0402675851943322,217.3933905736566,9.002146961011404,0.0414094786288423,0.963020372573313,0.036979627426687,28.390032155064745,17.995057579321198,0.2374212741851806,27.97780064739087,9.835158182178022,0.1556257456541061,0,Which ocean is highlighted?,b,a,0,4,0.0,173.85576174803472,8.919546779220287,0.0513042920725698,0.9541840740561236,0.0458159259438763,186.78250851249868,8.947918883265158,0.0479055504421946,0.9572192293725518,0.0427807706274482,29.958652529645637,13.856436409795624,0.2310144305229187,28.75715139056712,9.574276139168502,0.1588214635848999,0,0,none
53,0,Which better describes the Monongahela National Forest ecosystem?,a,a,1,4,1.0,167.8913410182045,6.876676226176878,0.04095908808919,0.964787410836756,0.0352125891632439,183.37073348057,6.897178087364638,0.0376132982425762,0.967663791361606,0.0323362086383939,27.490103966271736,18.830272472335796,0.3299142122268677,26.846958840219884,9.835158182178022,0.349685400724411,0,Which better describes the Monongahela National Forest ecosystem?,b,a,0,4,0.0,138.1670818852444,6.824974452382517,0.049396530340353,0.9575337291402338,0.0424662708597661,154.23407092431646,6.855301130223374,0.0444473849982687,0.9617885167776078,0.0382114832223922,28.165560043097,19.29534090186461,0.3299789428710937,27.21031201749077,9.574276139168502,0.3161496818065643,0,0,none
54,0,Select the reptile below.,c,c,1,4,0.75,185.82486216581717,7.894132665929418,0.0424815741764697,0.9626991056011486,0.0373008943988514,191.2837430780343,7.902544908291112,0.0413132071817899,0.9637249888159892,0.0362750111840107,32.76914625041025,14.894668245860125,0.1901795566082,31.333037791487747,9.835158182178022,0.2064118385314941,0,Select the reptile below.,c,c,1,4,0.25,162.055551003687,7.851178353384026,0.0484474509188852,0.95746077480293,0.0425392251970699,163.8982300273897,7.854935062796682,0.0479256857226829,0.9579189100971564,0.0420810899028436,33.405072568669425,13.796052436012776,0.1951015442609787,31.66252093528792,9.574276139168502,0.1976361274719238,0,0,none
55,0,Select the amphibian below.,a,a,1,4,1.0,211.0566670495004,9.856459534031467,0.046700536267446,0.9578377603604248,0.042162239639575,248.04054286941087,9.918814809644232,0.0399886836841278,0.963897363946618,0.0361026360533819,30.39080891744416,8.279129430115026,0.1965537071228027,30.194017085819706,9.835158182178022,0.1868231147527694,0,Select the amphibian below.,a,a,1,4,0.25,174.18741950415094,9.769276184789105,0.0560848551095063,0.9493653972679064,0.0506346027320934,209.4202448784164,9.853213311789258,0.0470499560226842,0.9575222967569496,0.0424777032430503,31.642809259986592,7.7732085624721154,0.1683966368436813,31.60425909523297,9.574276139168502,0.1928958892822265,0,0,none
56,0,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,c,c,1,4,1.0,129.60158685617753,5.99417760750968,0.0462508041214154,0.9611655055773538,0.0388344944226462,157.80490922895348,6.036071604814232,0.038250214358393,0.9678832019381424,0.0321167980618577,27.76537099463384,5.4181826053111015,0.0975138992071151,28.69995189917806,9.835158182178022,0.1942164301872253,0,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,b,b,1,4,0.75,98.38010140659496,5.9212026457328895,0.0601869947385107,0.949463981094195,0.0505360189058049,129.5285240399426,5.994046306295944,0.0462758790059829,0.9611444514468714,0.0388555485531285,28.065393454153536,4.022336164410773,0.0864998325705528,28.370653183429276,9.574276139168502,0.181620180606842,0,0,none
57,0,Which continent is highlighted?,d,a,0,4,0.0,187.94565783251977,9.41750793820184,0.0501076111404173,0.9549735038738216,0.0450264961261784,226.03393272997928,9.489507438873009,0.041982667488289,0.9622745452835344,0.0377254547164656,29.74593743671879,23.090515293352595,0.2157842814922332,29.050071334552104,9.835158182178022,0.1680938899517059,0,Which continent is highlighted?,d,c,0,4,0.5,155.15012272678874,9.328720235482452,0.0601270567597928,0.9459700706807478,0.0540299293192522,179.8884484529962,9.398553516239192,0.0522465650077302,0.953051448604598,0.0469485513954018,31.901215106851087,22.77980233675943,0.2376388311386108,30.34551339738188,9.574276139168502,0.1835249066352844,0,0,none
58,0,What is the capital of Idaho?,c,c,1,4,1.0,188.51955001798552,8.951447428344078,0.0474828601462823,0.9575967016368084,0.0424032983631916,223.35040472003496,9.011034449863564,0.0403448315267604,0.963971127194707,0.036028872805293,30.96982058433452,8.959348614095475,0.1419848948717117,30.645996711900512,9.835158182178022,0.1566283255815506,0,What is the capital of Idaho?,c,c,1,4,1.0,167.91656460580367,8.905115984488653,0.0530329810247968,0.9526403146197164,0.0473596853802836,194.76761447715177,8.963640491571425,0.0460222327805064,0.9589010758425244,0.0410989241574755,33.003873936582835,8.087148860305913,0.1345239579677581,32.12689920649013,9.574276139168502,0.1655879318714141,0,0,none
59,0,Is gneiss a mineral or a rock?,b,a,0,4,0.0,250.85149637218143,10.359536398560923,0.041297486952961,0.9625396023859756,0.0374603976140245,277.41954867388745,10.396835314041564,0.0374769383186592,0.9660051709109484,0.0339948290890515,29.09462628850481,8.401372459733519,0.2196214497089386,29.326258095912305,9.835158182178022,0.196768507361412,0,Is gneiss a mineral or a rock?,b,a,0,4,1.0,213.12407879083736,10.2912920260981,0.0482877959378682,0.9561987866768312,0.0438012133231686,234.00381732884236,10.331671330829106,0.0441517213213242,0.95995056459672,0.0400494354032799,30.374162782415173,6.493836031113208,0.2010685056447982,30.10306773693294,9.574276139168502,0.2033253759145736,0,0,none
60,0,"Is the following statement about our solar system true or false?
75% of the planets are made mainly of rock.",a,a,1,4,1.0,206.5378254578309,8.563266562104774,0.041461008622138,0.9632025562922164,0.0367974437077835,234.9939043763532,8.601594466318039,0.0366034790951096,0.9675137073054187,0.0324862926945811,28.342879901463,20.495483485029336,0.27027228474617,28.618626694252267,9.835158182178022,0.2079016268253326,0,"Is the following statement about our solar system true or false?
75% of the planets are made mainly of rock.",a,a,1,4,1.0,177.10138033002997,8.511210370756205,0.0480584078729115,0.9573472373886024,0.0426527626113975,197.220970913034,8.548406554179774,0.0433443082376328,0.9615310916103598,0.0384689083896402,29.822010974115347,20.973482577772085,0.2870883643627167,28.909391224138272,9.574276139168502,0.2023053616285324,0,0,none
61,0,Which better describes the Kibale National Forest ecosystem?,a,a,1,4,1.0,170.1010007352971,6.94082593916973,0.0408041452382205,0.9648681798845814,0.0351318201154186,188.07826195049876,6.964212026185827,0.0370282666054133,0.9681191605908548,0.031880839409145,28.80783618694525,14.495335860773896,0.1975518763065338,27.78232942878223,9.835158182178022,0.2685157358646393,0,Which better describes the Kibale National Forest ecosystem?,a,a,1,4,1.0,138.5764661912141,6.885794118091673,0.0496894913497818,0.9572180164163312,0.0427819835836687,158.09331915787345,6.922354525553275,0.0437865088950441,0.9623004048975404,0.0376995951024595,29.115166165742306,13.734857479607555,0.2032005190849304,28.01731745925757,9.574276139168502,0.2719449400901794,0,0,none
62,0,Select the amphibian below.,a,a,1,4,0.75,219.2253706348844,10.457312265285497,0.0477011955094465,0.956662636256402,0.0433373637435981,258.7543161215769,10.527006201587612,0.0406834033123584,0.963038422227258,0.036961577772742,29.300133923836903,11.680823105446397,0.2237142324447631,28.807334803702386,9.835158182178022,0.2656843364238739,0,Select the amphibian below.,a,b,0,4,0.25,184.81167023257103,10.37359906796768,0.0561306494060321,0.9490043311389992,0.0509956688610008,212.4516953475804,10.442882905235852,0.0491541519033342,0.9553426001635325,0.0446573998364677,30.780395434835548,10.8944703997939,0.2378480583429336,30.19010118460069,9.574276139168502,0.2409120351076126,0,0,none
63,0,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,a,b,0,4,0.5,135.36035957640811,6.185643243217986,0.0456975976022457,0.9614049615558746,0.0385950384441254,161.71776979172762,6.224799560765496,0.0384917474980162,0.9674908408227898,0.0325091591772101,27.65674821773783,5.4181826053111015,0.1204628646373748,28.580353618602413,9.835158182178022,0.1855804473161697,0,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,c,b,0,4,0.75,99.87884825935004,6.101980732383111,0.0610938235544969,0.9484016974085188,0.0515983025914813,136.5261801732637,6.187682515821014,0.0453223147968272,0.9617219159487208,0.0382780840512793,27.766211719460195,4.022336164410773,0.1083497032523155,28.11510703551128,9.574276139168502,0.1748840510845184,0,0,none
64,0,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,a,a,1,4,1.0,127.07415472572758,6.170114969761892,0.0485552312590963,0.9589914762386518,0.0410085237613482,165.0288143819849,6.228862307197028,0.0377440893005469,0.9681222940804765,0.0318777059195235,27.399877164861707,5.347972514133918,0.1176379695534706,28.53840284497022,9.835158182178022,0.1824421733617782,0,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,c,b,0,4,0.75,92.88311471823134,6.078358647511361,0.0654409433399231,0.9447302296718536,0.0552697703281462,134.69155192928775,6.184458036790153,0.0459157085073676,0.9612207505861528,0.0387792494138471,27.3781516899743,4.437210872393507,0.1003859117627143,28.153602823548965,9.574276139168502,0.1787851303815841,0,0,none
65,0,What is the capital of Alaska?,d,d,1,4,1.0,176.92769578588178,8.713151411443478,0.0492469614366546,0.956157264625173,0.0438427353748269,221.9507242348548,8.79133772630445,0.039609412209,0.964737215715017,0.035262784284983,30.54099156462293,9.971756683219684,0.1584794670343399,30.14544979165434,9.835158182178022,0.2054988294839859,0,What is the capital of Alaska?,d,d,1,4,1.0,154.65855463326332,8.658491440677066,0.0559845619998755,0.9501590298115482,0.0498409701884517,193.48926510278537,8.745972301273154,0.0452013309194549,0.9597589387795888,0.0402410612204112,31.94099562732832,8.998891063689504,0.1558517217636108,31.34935734628012,9.574276139168502,0.1909680217504501,0,0,none
66,0,What is the capital of Arizona?,b,b,1,4,1.0,192.29354497171445,9.304965411268318,0.0483893799588386,0.9565852291958084,0.0434147708041916,239.3695941247744,9.38509766049086,0.0392075597354222,0.964823123975696,0.035176876024304,30.88198240740599,9.15597988878884,0.1781954914331436,30.6604963857484,9.835158182178022,0.1819567382335662,0,What is the capital of Arizona?,b,b,1,4,1.0,171.47343778137943,9.25617268696853,0.0539802129515226,0.9515691547350824,0.0484308452649175,209.090651544043,9.337531789893632,0.0446578157413545,0.9599331746619624,0.0400668253380376,33.19119157866829,8.503593705183203,0.1892351955175399,32.28481439908741,9.574276139168502,0.1957372575998306,0,0,none
67,0,What is the capital of Colorado?,b,b,1,4,1.0,186.68101536272889,9.059515757240394,0.0485293897702312,0.9565948315098552,0.0434051684901447,244.66892193533204,9.153682141760456,0.037412524931057,0.9665378659001724,0.0334621340998274,29.95452433386246,8.786316784554698,0.1352744698524475,29.756151647162188,9.835158182178022,0.1614908725023269,0,What is the capital of Colorado?,b,b,1,4,1.0,169.48382591061082,9.019790464009706,0.0532191813321875,0.9524002353302172,0.0475997646697826,208.0454515056974,9.100077794667351,0.0437408159073265,0.960877779561149,0.0391222204388511,31.82065703404088,7.873023981369928,0.1305171698331833,30.893205411890264,9.574276139168502,0.1791288405656814,0,0,none
68,1,Which property do these three objects have in common?,a,a,1,4,0.0,205.2206753621027,9.453338262156866,0.0460642586107704,0.9586068440564685,0.0413931559435316,234.9130050056648,9.50305803481326,0.0404535203769757,0.9636486306752916,0.0363513693247083,31.94791109257298,8.410164407755643,0.1926645934581756,32.142160852430784,9.835158182178022,0.1758568286895752,1,Which property do these three objects have in common?,a,b,0,4,0.0,168.112316423207,9.367745734789215,0.0557231375671892,0.9499274146042106,0.0500725853957894,191.56873555086725,9.425534455669291,0.049201840940097,0.9557874253018784,0.0442125746981215,33.48992923766837,6.862999560686023,0.1777281314134597,33.34958301591165,9.574276139168502,0.1960007548332214,0,0,none
69,0,Is malachite a mineral?,yes,a,0,4,0.0,233.17231944502177,10.979588809950142,0.0470878740498996,0.95701645728567,0.0429835427143299,293.4380129012765,11.077378481391827,0.0377503186170997,0.9655401211989708,0.0344598788010292,27.891591726800428,7.266048365698374,0.1777960360050201,27.0422375589186,9.835158182178022,0.1949729472398758,0,Is malachite a mineral?,yes,a,0,4,0.5,192.8077916947757,10.881668452079236,0.0564379082216006,0.9484814023206942,0.0515185976793057,246.92134852779,11.0059304226911,0.0445726158888704,0.959312477413646,0.040687522586354,29.23131494764932,5.88677492504041,0.1771381050348281,28.543955518820034,9.574276139168502,0.2075433284044265,0,0,none
70,0,"Is the following statement about our solar system true or false?
75% of the planets are made mainly of rock.",b,b,1,4,1.0,211.21908710369684,8.57025598306068,0.040575196591268,0.963988731530708,0.0360112684692918,237.09258523713115,8.60406865291335,0.0362899103078566,0.9677920056435664,0.0322079943564336,28.418590163752043,22.565354403719702,0.3241619169712066,28.78625713272872,9.835158182178022,0.2066884338855743,0,"Is the following statement about our solar system true or false?
75% of the planets are made mainly of rock.",b,b,1,4,1.0,181.1100541320101,8.519253162940197,0.0470390956690375,0.958251896601902,0.041748103398098,200.8288040830237,8.554318299465894,0.0425950766301904,0.9621960490924658,0.0378039509075341,29.89851430023968,22.99864047432449,0.318749189376831,29.12646927840565,9.574276139168502,0.2032634615898132,0,0,none
71,1,Which property do these three objects have in common?,a,a,1,4,1.0,245.4138744690892,9.646245708148534,0.0393060324279404,0.9646245708148536,0.0353754291851464,250.4032288420921,9.653049808201168,0.0385500213109812,0.9653049808201168,0.0346950191798831,30.56751516174639,7.913626215614213,0.2014803737401962,30.809881439310853,9.835158182178022,0.1877542734146118,1,Which property do these three objects have in common?,a,a,1,4,1.0,200.7742545184535,9.570967370583205,0.0476702921574216,0.9570967370583204,0.0429032629416794,208.82767968777384,9.586829368384208,0.0459078479573102,0.9586829368384208,0.0413170631615792,32.048514215924456,6.79721173633457,0.1840717047452926,32.040056787982955,9.574276139168502,0.1825005859136581,1,1,keep
72,1,Does this passage describe the weather or the climate?,a,a,1,4,0.75,282.054367349192,10.721152572686842,0.0380109433278646,0.9654118430381516,0.0345881569618483,276.60744724982044,10.713855304058692,0.038733068869192,0.964754743019503,0.0352452569804969,29.26634963179577,13.758868493744028,0.1970279067754745,28.51714119793388,9.835158182178022,0.1968162208795547,1,Does this passage describe the weather or the climate?,a,b,0,4,0.75,245.56273168023117,10.666328254371706,0.0434362664944665,0.9604750560808646,0.0395249439191354,231.9371914758464,10.641618848808491,0.0458814680866595,0.9582500385183004,0.0417499614816996,30.35834364728002,14.35648813503012,0.2159678936004638,29.492632650241365,9.574276139168502,0.2053419649600982,0,0,none
73,0,Which solution has a higher concentration of yellow particles?,a,b,0,4,0.25,136.39124723279585,8.703484618986327,0.0638126331093007,0.9431020484969704,0.0568979515030297,219.0075830978624,8.894390631761475,0.0406122496123207,0.963788458550005,0.036211541449995,30.103153862623778,11.578198144677998,0.2590725421905517,30.962577942566316,9.835158182178022,0.1909039318561554,0,Which solution has a higher concentration of yellow particles?,b,b,1,4,0.75,124.88896723420982,8.658113471291715,0.069326487863854,0.9381856702638082,0.0618143297361918,183.7074680685384,8.832929425211153,0.0480814934639223,0.9571285754872768,0.0428714245127233,31.68293983196091,10.582128864993606,0.2565620243549347,32.60709726119341,9.574276139168502,0.2024866193532943,0,0,none
74,1,Which of these states is farthest west?,b,a,0,4,0.0,178.5621574016429,9.274003357372688,0.0519371153010461,0.9534022143093416,0.0465977856906582,243.0718270921704,9.390128702356256,0.0386310861883455,0.9653403338870918,0.0346596661129081,28.659116959536902,9.818579768125057,0.1474832147359848,28.388807044785,9.835158182178022,0.1631424129009246,1,Which of these states is farthest west?,b,a,0,4,0.5,159.78478726746548,9.22349535972929,0.0577244900310189,0.948209803336656,0.051790196663344,207.77080233467916,9.335155790624777,0.0449300656575779,0.9596889130548834,0.0403110869451166,30.183774910099245,8.661458226125713,0.1405980139970779,29.6561751536233,9.574276139168502,0.1818331629037857,0,0,none
75,0,Which solution has a higher concentration of yellow particles?,c,a,0,4,0.0,161.79936033366417,8.781950932770398,0.0542767963647085,0.9516045902382784,0.0483954097617215,231.6162690109828,8.911958575676595,0.0384772564281916,0.96569210572347,0.0343078942765299,30.56153241134283,11.046168605787187,0.2031386941671371,31.265190674260783,9.835158182178022,0.1859093457460403,0,Which solution has a higher concentration of yellow particles?,b,a,0,4,0.75,142.9612936891165,8.726302581882779,0.0610396167850788,0.9455745831761526,0.0544254168238473,190.5745388294238,8.846595718608311,0.0464206591969065,0.9586094431928512,0.0413905568071488,32.15581973358017,10.3210608875906,0.1984581649303436,32.67019093393017,9.574276139168502,0.1910687536001205,0,0,none
